step,train_loss,val_loss,bpc,lr,tokens_seen,tokens_per_sec,peak_vram_gb,elapsed_sec
81,8.347944,,,0.00002430,2654208,46599.49,2.6110,56.96
82,8.346150,,,0.00002460,2686976,46690.82,2.6110,57.55
83,8.302184,,,0.00002490,2719744,46780.45,2.6110,58.14
84,8.300938,,,0.00002520,2752512,46868.03,2.6110,58.73
85,8.310012,,,0.00002550,2785280,46954.56,2.6110,59.32
86,8.280422,,,0.00002580,2818048,47038.66,2.6110,59.91
87,8.282050,,,0.00002610,2850816,47121.61,2.6110,60.50
88,8.264767,,,0.00002640,2883584,47202.76,2.6110,61.09
89,8.245579,,,0.00002670,2916352,47282.03,2.6110,61.68
90,8.233126,,,0.00002700,2949120,47359.82,2.6110,62.27
91,8.230801,,,0.00002730,2981888,47436.32,2.6110,62.86
92,8.229584,,,0.00002760,3014656,47511.30,2.6110,63.45
93,8.231838,,,0.00002790,3047424,47584.14,2.6110,64.04
94,8.229112,,,0.00002820,3080192,47656.65,2.6110,64.63
95,8.208557,,,0.00002850,3112960,47727.06,2.6110,65.22
96,8.198560,,,0.00002880,3145728,47797.17,2.6110,65.81
97,8.185012,,,0.00002910,3178496,47865.29,2.6110,66.41
98,8.187944,,,0.00002940,3211264,47932.85,2.6110,67.00
99,8.175528,,,0.00002970,3244032,47998.36,2.6110,67.59
100,8.167559,,,0.00003000,3276800,48063.58,2.6110,68.18
101,8.167334,,,0.00003030,3309568,48127.24,2.6110,68.77
102,8.170907,,,0.00003060,3342336,48189.81,2.6110,69.36
103,8.139584,,,0.00003090,3375104,48251.08,2.6110,69.95
104,8.122890,,,0.00003120,3407872,48310.87,2.6110,70.54
105,8.099997,,,0.00003150,3440640,48370.28,2.6110,71.13
106,8.109895,,,0.00003180,3473408,48428.43,2.6110,71.72
107,8.103009,,,0.00003210,3506176,48486.22,2.6110,72.31
108,8.102692,,,0.00003240,3538944,48542.48,2.6110,72.90
109,8.086405,,,0.00003270,3571712,48597.75,2.6110,73.50
110,8.096840,,,0.00003300,3604480,48652.34,2.6110,74.09
111,8.067543,,,0.00003330,3637248,48705.93,2.6110,74.68
112,8.072739,,,0.00003360,3670016,48758.86,2.6110,75.27
113,8.031707,,,0.00003390,3702784,48810.65,2.6110,75.86
114,8.055295,,,0.00003420,3735552,48861.64,2.6110,76.45
115,8.029655,,,0.00003450,3768320,48911.81,2.6110,77.04
116,8.033003,,,0.00003480,3801088,48962.21,2.6110,77.63
117,8.013887,,,0.00003510,3833856,49010.57,2.6110,78.23
118,7.982910,,,0.00003540,3866624,49059.13,2.6110,78.82
119,8.035187,,,0.00003570,3899392,49106.47,2.6110,79.41
120,7.996722,,,0.00003600,3932160,49153.04,2.6110,80.00
121,7.970750,,,0.00003630,3964928,49199.49,2.6110,80.59
122,7.959373,,,0.00003660,3997696,49244.43,2.6110,81.18
123,7.944812,,,0.00003690,4030464,49289.66,2.6110,81.77
124,7.974320,,,0.00003720,4063232,49333.22,2.6110,82.36
125,7.969967,,,0.00003750,4096000,49377.80,2.6110,82.95
126,7.943773,,,0.00003780,4128768,49419.98,2.6110,83.54
127,7.902818,,,0.00003810,4161536,49462.90,2.6110,84.13
128,7.965890,,,0.00003840,4194304,49504.36,2.6110,84.73
129,7.912583,,,0.00003870,4227072,49545.30,2.6110,85.32
130,7.893610,,,0.00003900,4259840,49585.88,2.6110,85.91
131,7.926507,,,0.00003930,4292608,49625.54,2.6110,86.50
132,7.883478,,,0.00003960,4325376,49664.91,2.6110,87.09
133,7.916878,,,0.00003990,4358144,49703.91,2.6110,87.68
134,7.874118,,,0.00004020,4390912,49741.63,2.6110,88.27
135,7.885655,,,0.00004050,4423680,49779.95,2.6110,88.86
136,7.874139,,,0.00004080,4456448,49816.78,2.6110,89.46
137,7.855287,,,0.00004110,4489216,49853.80,2.6110,90.05
138,7.876066,,,0.00004140,4521984,49889.40,2.6110,90.64
139,7.843848,,,0.00004170,4554752,49924.99,2.6110,91.23
140,7.848959,,,0.00004200,4587520,49960.66,2.6110,91.82
141,7.813681,,,0.00004230,4620288,49995.19,2.6110,92.41
142,7.797780,,,0.00004260,4653056,50029.69,2.6110,93.01
143,7.841520,,,0.00004290,4685824,50063.11,2.6110,93.60
144,7.817576,,,0.00004320,4718592,50096.72,2.6110,94.19
145,7.839828,,,0.00004350,4751360,50129.47,2.6110,94.78
146,7.782800,,,0.00004380,4784128,50161.99,2.6110,95.37
147,7.826109,,,0.00004410,4816896,50194.08,2.6110,95.97
148,7.792027,,,0.00004440,4849664,50225.64,2.6110,96.56
149,7.797388,,,0.00004470,4882432,50257.36,2.6110,97.15
150,7.828771,,,0.00004500,4915200,50288.15,2.6110,97.74
151,7.808074,,,0.00004530,4947968,50318.68,2.6110,98.33
152,7.775418,,,0.00004560,4980736,50349.17,2.6110,98.92
153,7.768909,,,0.00004590,5013504,50378.35,2.6110,99.52
154,7.755567,,,0.00004620,5046272,50407.90,2.6110,100.11
155,7.762793,,,0.00004650,5079040,50436.70,2.6110,100.70
156,7.736478,,,0.00004680,5111808,50465.52,2.6110,101.29
157,7.769196,,,0.00004710,5144576,50494.04,2.6110,101.88
158,7.712604,,,0.00004740,5177344,50521.70,2.6110,102.48
159,7.756027,,,0.00004770,5210112,50549.66,2.6110,103.07
160,7.753465,,,0.00004800,5242880,50576.97,2.6110,103.66
161,7.738219,,,0.00004830,5275648,50604.30,2.6110,104.25
162,7.725796,,,0.00004860,5308416,50631.08,2.6110,104.84
163,7.735626,,,0.00004890,5341184,50657.19,2.6110,105.44
164,7.734808,,,0.00004920,5373952,50683.79,2.6110,106.03
165,7.717420,,,0.00004950,5406720,50709.23,2.6110,106.62
166,7.734241,,,0.00004980,5439488,50734.96,2.6110,107.21
167,7.774429,,,0.00005010,5472256,50760.27,2.6110,107.81
168,7.730703,,,0.00005040,5505024,50785.04,2.6110,108.40
169,7.707438,,,0.00005070,5537792,50809.85,2.6110,108.99
170,7.730537,,,0.00005100,5570560,50833.98,2.6110,109.58
171,7.703666,,,0.00005130,5603328,50858.38,2.6110,110.18
172,7.699515,,,0.00005160,5636096,50882.36,2.6110,110.77
173,7.721103,,,0.00005190,5668864,50905.82,2.6110,111.36
174,7.721485,,,0.00005220,5701632,50928.92,2.6110,111.95
175,7.699198,,,0.00005250,5734400,50951.99,2.6110,112.55
176,7.648318,,,0.00005280,5767168,50974.27,2.6110,113.14
177,7.689174,,,0.00005310,5799936,50997.12,2.6110,113.73
178,7.719694,,,0.00005340,5832704,51019.43,2.6110,114.32
179,7.657952,,,0.00005370,5865472,51041.73,2.6110,114.92
180,7.681055,,,0.00005400,5898240,51063.52,2.6110,115.51
181,7.678943,,,0.00005430,5931008,51085.08,2.6110,116.10
182,7.695484,,,0.00005460,5963776,51106.66,2.6110,116.69
183,7.711012,,,0.00005490,5996544,51127.74,2.6110,117.29
184,7.651264,,,0.00005520,6029312,51148.94,2.6110,117.88
185,7.661493,,,0.00005550,6062080,51169.72,2.6110,118.47
186,7.689228,,,0.00005580,6094848,51190.14,2.6110,119.06
187,7.634227,,,0.00005610,6127616,51210.62,2.6110,119.66
188,7.618045,,,0.00005640,6160384,51230.70,2.6110,120.25
189,7.718573,,,0.00005670,6193152,51250.27,2.6110,120.84
190,7.631113,,,0.00005700,6225920,51269.79,2.6110,121.43
191,7.663169,,,0.00005730,6258688,51289.37,2.6110,122.03
192,7.613919,,,0.00005760,6291456,51308.73,2.6110,122.62
193,7.616497,,,0.00005790,6324224,51327.97,2.6110,123.21
194,7.693311,,,0.00005820,6356992,51346.64,2.6110,123.81
195,7.687113,,,0.00005850,6389760,51365.39,2.6110,124.40
196,7.668933,,,0.00005880,6422528,51383.90,2.6110,124.99
197,7.624716,,,0.00005910,6455296,51402.49,2.6110,125.58
198,7.637752,,,0.00005940,6488064,51420.72,2.6110,126.18
199,7.564443,,,0.00005970,6520832,51438.87,2.6110,126.77
200,7.581815,,,0.00006000,6553600,51456.78,2.6110,127.36
201,7.588010,,,0.00006030,6586368,51474.44,2.6110,127.95
202,7.661117,,,0.00006060,6619136,51491.63,2.6110,128.55
203,7.586045,,,0.00006090,6651904,51509.13,2.6110,129.14
204,7.645824,,,0.00006120,6684672,51526.42,2.6110,129.73
205,7.565699,,,0.00006150,6717440,51543.73,2.6110,130.33
206,7.570516,,,0.00006180,6750208,51560.61,2.6110,130.92
207,7.619625,,,0.00006210,6782976,51577.30,2.6110,131.51
208,7.572304,,,0.00006240,6815744,51594.00,2.6110,132.10
209,7.539147,,,0.00006270,6848512,51610.32,2.6110,132.70
210,7.596448,,,0.00006300,6881280,51626.15,2.6110,133.29
211,7.613521,,,0.00006330,6914048,51642.41,2.6110,133.88
212,7.601442,,,0.00006360,6946816,51658.21,2.6110,134.48
213,7.517994,,,0.00006390,6979584,51674.19,2.6110,135.07
214,7.514819,,,0.00006420,7012352,51690.05,2.6110,135.66
215,7.642043,,,0.00006450,7045120,51705.22,2.6110,136.26
216,7.620147,,,0.00006480,7077888,51720.44,2.6110,136.85
217,7.614687,,,0.00006510,7110656,51735.34,2.6110,137.44
218,7.619127,,,0.00006540,7143424,51750.33,2.6110,138.04
219,7.536352,,,0.00006570,7176192,51765.20,2.6110,138.63
220,7.548311,,,0.00006600,7208960,51780.11,2.6110,139.22
221,7.636264,,,0.00006630,7241728,51794.94,2.6110,139.82
222,7.471599,,,0.00006660,7274496,51809.35,2.6110,140.41
223,7.631693,,,0.00006690,7307264,51824.25,2.6110,141.00
224,7.543609,,,0.00006720,7340032,51838.35,2.6110,141.59
225,7.529001,,,0.00006750,7372800,51852.49,2.6110,142.19
226,7.570647,,,0.00006780,7405568,51866.70,2.6110,142.78
227,7.534978,,,0.00006810,7438336,51880.24,2.6110,143.38
228,7.551609,,,0.00006840,7471104,51894.40,2.6110,143.97
229,7.623942,,,0.00006870,7503872,51908.04,2.6110,144.56
230,7.517682,,,0.00006900,7536640,51921.54,2.6110,145.15
231,7.539752,,,0.00006930,7569408,51934.91,2.6110,145.75
232,7.600304,,,0.00006960,7602176,51948.06,2.6110,146.34
233,7.412663,,,0.00006990,7634944,51961.59,2.6110,146.93
234,7.632130,,,0.00007020,7667712,51974.55,2.6110,147.53
235,7.380871,,,0.00007050,7700480,51987.23,2.6110,148.12
236,7.483056,,,0.00007080,7733248,52000.32,2.6110,148.72
237,7.495156,,,0.00007110,7766016,52013.08,2.6110,149.31
238,7.430567,,,0.00007140,7798784,52025.91,2.6110,149.90
239,7.557197,,,0.00007170,7831552,52038.54,2.6110,150.50
240,7.510034,,,0.00007200,7864320,52050.80,2.6110,151.09
241,7.564861,,,0.00007230,7897088,52063.40,2.6110,151.68
242,7.467120,,,0.00007260,7929856,52075.66,2.6110,152.28
243,7.443077,,,0.00007290,7962624,52088.04,2.6110,152.87
244,7.534328,,,0.00007320,7995392,52100.23,2.6110,153.46
245,7.505432,,,0.00007350,8028160,52111.97,2.6110,154.06
246,7.477014,,,0.00007380,8060928,52123.98,2.6110,154.65
247,7.340490,,,0.00007410,8093696,52135.68,2.6110,155.24
248,7.376482,,,0.00007440,8126464,52147.27,2.6110,155.84
249,7.480021,,,0.00007470,8159232,52158.91,2.6110,156.43
250,7.573237,,,0.00007500,8192000,52170.40,2.6110,157.02
251,7.481752,,,0.00007530,8224768,52181.94,2.6110,157.62
252,7.504602,,,0.00007560,8257536,52193.02,2.6110,158.21
253,7.433757,,,0.00007590,8290304,52204.38,2.6110,158.80
254,7.546330,,,0.00007620,8323072,52215.49,2.6110,159.40
255,7.539532,,,0.00007650,8355840,52226.30,2.6110,159.99
256,7.304591,,,0.00007680,8388608,52237.20,2.6110,160.59
257,7.369818,,,0.00007710,8421376,52248.06,2.6110,161.18
258,7.514108,,,0.00007740,8454144,52258.79,2.6110,161.77
259,7.569243,,,0.00007770,8486912,52269.44,2.6110,162.37
260,7.475399,,,0.00007800,8519680,52280.14,2.6110,162.96
261,7.443332,,,0.00007830,8552448,52290.54,2.6110,163.56
262,7.475516,,,0.00007860,8585216,52300.93,2.6110,164.15
263,7.458387,,,0.00007890,8617984,52311.53,2.6110,164.74
264,7.275526,,,0.00007920,8650752,52321.63,2.6110,165.34
265,7.328748,,,0.00007950,8683520,52331.46,2.6110,165.93
266,7.232539,,,0.00007980,8716288,52341.67,2.6110,166.53
267,7.382635,,,0.00008010,8749056,52351.43,2.6110,167.12
268,7.412750,,,0.00008040,8781824,52361.33,2.6110,167.72
269,7.435412,,,0.00008070,8814592,52371.36,2.6110,168.31
270,7.362397,,,0.00008100,8847360,52381.07,2.6110,168.90
271,7.311559,,,0.00008130,8880128,52390.89,2.6110,169.50
272,7.301444,,,0.00008160,8912896,52400.07,2.6110,170.09
273,7.340190,,,0.00008190,8945664,52409.71,2.6110,170.69
274,7.500322,,,0.00008220,8978432,52419.17,2.6110,171.28
275,7.295714,,,0.00008250,9011200,52428.69,2.6110,171.88
276,7.207105,,,0.00008280,9043968,52438.17,2.6110,172.47
277,7.412094,,,0.00008310,9076736,52447.36,2.6110,173.06
278,7.284428,,,0.00008340,9109504,52456.68,2.6110,173.66
279,7.392580,,,0.00008370,9142272,52465.57,2.6110,174.25
280,7.423305,,,0.00008400,9175040,52474.74,2.6110,174.85
281,7.488785,,,0.00008430,9207808,52483.74,2.6110,175.44
282,7.185397,,,0.00008460,9240576,52492.49,2.6110,176.04
283,7.275023,,,0.00008490,9273344,52501.41,2.6110,176.63
284,7.291362,,,0.00008520,9306112,52510.21,2.6110,177.22
285,7.288134,,,0.00008550,9338880,52519.10,2.6110,177.82
286,7.307703,,,0.00008580,9371648,52527.85,2.6110,178.41
287,7.355501,,,0.00008610,9404416,52536.46,2.6110,179.01
288,7.238688,,,0.00008640,9437184,52545.07,2.6110,179.60
289,7.195556,,,0.00008670,9469952,52553.88,2.6110,180.20
290,7.253736,,,0.00008700,9502720,52562.15,2.6110,180.79
291,7.354055,,,0.00008730,9535488,52570.35,2.6110,181.39
292,7.343265,,,0.00008760,9568256,52578.76,2.6110,181.98
293,7.121650,,,0.00008790,9601024,52587.19,2.6110,182.57
294,7.068324,,,0.00008820,9633792,52595.49,2.6110,183.17
295,6.964126,,,0.00008850,9666560,52603.68,2.6110,183.76
296,7.265359,,,0.00008880,9699328,52612.17,2.6110,184.36
297,7.279901,,,0.00008910,9732096,52620.12,2.6110,184.95
298,7.247327,,,0.00008940,9764864,52628.10,2.6110,185.54
299,7.222190,,,0.00008970,9797632,52636.05,2.6110,186.14
300,6.848315,,,0.00009000,9830400,52644.11,2.6110,186.73
301,7.121235,,,0.00009030,9863168,52652.16,2.6110,187.33
302,7.151301,,,0.00009060,9895936,52660.11,2.6110,187.92
303,7.098637,,,0.00009090,9928704,52667.81,2.6110,188.52
304,7.130720,,,0.00009120,9961472,52675.53,2.6110,189.11
305,6.988930,,,0.00009150,9994240,52683.29,2.6110,189.70
306,7.245896,,,0.00009180,10027008,52691.14,2.6110,190.30
307,7.251242,,,0.00009210,10059776,52698.86,2.6110,190.89
308,7.214420,,,0.00009240,10092544,52706.42,2.6110,191.49
309,7.154357,,,0.00009270,10125312,52713.94,2.6110,192.08
310,7.151738,,,0.00009300,10158080,52721.33,2.6110,192.67
311,7.319135,,,0.00009330,10190848,52728.68,2.6110,193.27
312,7.139464,,,0.00009360,10223616,52735.90,2.6110,193.86
313,7.051621,,,0.00009390,10256384,52743.38,2.6110,194.46
314,7.150545,,,0.00009420,10289152,52750.68,2.6110,195.05
315,7.093880,,,0.00009450,10321920,52758.05,2.6110,195.65
316,7.181106,,,0.00009480,10354688,52765.39,2.6110,196.24
317,7.127272,,,0.00009510,10387456,52772.46,2.6110,196.83
318,7.031883,,,0.00009540,10420224,52779.58,2.6110,197.43
319,6.960110,,,0.00009570,10452992,52786.37,2.6110,198.02
320,6.899188,,,0.00009600,10485760,52793.24,2.6110,198.62
321,7.153158,,,0.00009630,10518528,52800.26,2.6110,199.21
322,6.991019,,,0.00009660,10551296,52807.13,2.6110,199.81
323,6.966210,,,0.00009690,10584064,52814.08,2.6110,200.40
324,7.011209,,,0.00009720,10616832,52820.87,2.6110,201.00
325,6.931715,,,0.00009750,10649600,52827.72,2.6110,201.59
326,7.141521,,,0.00009780,10682368,52834.32,2.6110,202.19
327,6.911350,,,0.00009810,10715136,52841.13,2.6110,202.78
328,6.968985,,,0.00009840,10747904,52847.73,2.6110,203.37
329,6.990777,,,0.00009870,10780672,52854.31,2.6110,203.97
330,7.015327,,,0.00009900,10813440,52861.06,2.6110,204.56
331,7.075626,,,0.00009930,10846208,52867.53,2.6110,205.16
332,7.024367,,,0.00009960,10878976,52873.84,2.6110,205.75
333,6.721871,,,0.00009990,10911744,52880.19,2.6110,206.35
334,7.081028,,,0.00010020,10944512,52886.53,2.6110,206.94
335,7.049583,,,0.00010050,10977280,52892.59,2.6110,207.54
336,7.023339,,,0.00010080,11010048,52898.85,2.6110,208.13
337,6.947533,,,0.00010110,11042816,52904.92,2.6110,208.73
338,7.160187,,,0.00010140,11075584,52911.03,2.6110,209.32
339,6.909704,,,0.00010170,11108352,52917.27,2.6110,209.92
340,6.971963,,,0.00010200,11141120,52923.24,2.6110,210.51
341,6.808906,,,0.00010230,11173888,52929.21,2.6110,211.11
342,7.021150,,,0.00010260,11206656,52935.32,2.6110,211.70
343,6.990240,,,0.00010290,11239424,52941.54,2.6110,212.30
344,6.813851,,,0.00010320,11272192,52947.75,2.6110,212.89
345,6.899526,,,0.00010350,11304960,52953.78,2.6110,213.49
346,6.645998,,,0.00010380,11337728,52959.49,2.6110,214.08
347,6.958191,,,0.00010410,11370496,52965.42,2.6110,214.68
348,7.031328,,,0.00010440,11403264,52971.32,2.6110,215.27
349,7.075239,,,0.00010470,11436032,52977.40,2.6110,215.87
350,7.051885,,,0.00010500,11468800,52982.88,2.6110,216.46
351,6.744991,,,0.00010530,11501568,52988.62,2.6110,217.06
352,6.964026,,,0.00010560,11534336,52994.26,2.6110,217.65
353,6.831786,,,0.00010590,11567104,52999.97,2.6110,218.25
354,6.798147,,,0.00010620,11599872,53005.66,2.6110,218.84
355,6.922290,,,0.00010650,11632640,53011.19,2.6110,219.44
356,6.904140,,,0.00010680,11665408,53016.46,2.6110,220.03
357,6.574844,,,0.00010710,11698176,53021.95,2.6110,220.63
358,6.917626,,,0.00010740,11730944,53027.43,2.6110,221.22
359,6.950959,,,0.00010770,11763712,53033.03,2.6110,221.82
360,6.727087,,,0.00010800,11796480,53038.19,2.6110,222.41
361,6.910363,,,0.00010830,11829248,53043.75,2.6110,223.01
362,6.635040,,,0.00010860,11862016,53048.96,2.6110,223.61
363,6.722400,,,0.00010890,11894784,53054.30,2.6110,224.20
364,6.836570,,,0.00010920,11927552,53059.50,2.6110,224.80
365,6.812177,,,0.00010950,11960320,53064.82,2.6110,225.39
366,6.704373,,,0.00010980,11993088,53070.18,2.6110,225.99
367,6.546543,,,0.00011010,12025856,53075.41,2.6110,226.58
368,6.787461,,,0.00011040,12058624,53080.86,2.6110,227.17
369,6.893632,,,0.00011070,12091392,53086.26,2.6110,227.77
370,6.725720,,,0.00011100,12124160,53091.28,2.6110,228.36
371,6.877227,,,0.00011130,12156928,53096.18,2.6110,228.96
372,6.901434,,,0.00011160,12189696,53100.98,2.6110,229.56
373,6.887125,,,0.00011190,12222464,53106.11,2.6110,230.15
374,6.700865,,,0.00011220,12255232,53110.95,2.6110,230.75
375,6.736742,,,0.00011250,12288000,53116.25,2.6110,231.34
376,6.744207,,,0.00011280,12320768,53121.19,2.6110,231.94
377,6.888812,,,0.00011310,12353536,53126.09,2.6110,232.53
378,6.621057,,,0.00011340,12386304,53131.02,2.6110,233.13
379,6.802226,,,0.00011370,12419072,53135.93,2.6110,233.72
380,6.974001,,,0.00011400,12451840,53140.79,2.6110,234.32
381,6.820949,,,0.00011430,12484608,53145.39,2.6110,234.91
382,6.651368,,,0.00011460,12517376,53150.17,2.6110,235.51
383,6.863834,,,0.00011490,12550144,53154.59,2.6110,236.11
384,6.796759,,,0.00011520,12582912,53159.30,2.6110,236.70
385,6.705403,,,0.00011550,12615680,53164.10,2.6110,237.30
386,6.840237,,,0.00011580,12648448,53168.74,2.6110,237.89
387,6.699425,,,0.00011610,12681216,53173.37,2.6110,238.49
388,6.886422,,,0.00011640,12713984,53177.99,2.6110,239.08
389,6.721128,,,0.00011670,12746752,53182.21,2.6110,239.68
390,6.694066,,,0.00011700,12779520,53187.19,2.6110,240.27
391,6.600992,,,0.00011730,12812288,53191.52,2.6110,240.87
392,6.562575,,,0.00011760,12845056,53196.43,2.6110,241.46
393,6.361290,,,0.00011790,12877824,53200.84,2.6110,242.06
394,6.756788,,,0.00011820,12910592,53205.56,2.6110,242.65
395,6.652231,,,0.00011850,12943360,53210.19,2.6110,243.25
396,6.654895,,,0.00011880,12976128,53214.51,2.6110,243.85
397,6.629399,,,0.00011910,13008896,53219.27,2.6110,244.44
398,6.773012,,,0.00011940,13041664,53223.54,2.6110,245.04
399,6.628695,,,0.00011970,13074432,53228.13,2.6110,245.63
400,6.724887,,,0.00012000,13107200,53232.42,2.6110,246.23
401,6.643683,,,0.00012030,13139968,53236.67,2.6110,246.82
402,6.500549,,,0.00012060,13172736,53241.07,2.6110,247.42
403,6.611403,,,0.00012090,13205504,53245.40,2.6110,248.01
404,6.674452,,,0.00012120,13238272,53249.69,2.6110,248.61
405,6.712384,,,0.00012150,13271040,53253.69,2.6110,249.20
406,6.548660,,,0.00012180,13303808,53257.98,2.6110,249.80
407,6.596298,,,0.00012210,13336576,53262.06,2.6110,250.40
408,6.716912,,,0.00012240,13369344,53266.44,2.6110,250.99
409,6.336483,,,0.00012270,13402112,53270.70,2.6110,251.59
410,6.511922,,,0.00012300,13434880,53274.88,2.6110,252.18
411,6.636931,,,0.00012330,13467648,53279.06,2.6110,252.78
412,6.594255,,,0.00012360,13500416,53283.01,2.6110,253.37
413,6.480750,,,0.00012390,13533184,53287.36,2.6110,253.97
414,6.625224,,,0.00012420,13565952,53291.31,2.6110,254.56
415,6.741508,,,0.00012450,13598720,53295.26,2.6110,255.16
416,6.633371,,,0.00012480,13631488,53299.42,2.6110,255.75
417,6.644845,,,0.00012510,13664256,53303.37,2.6110,256.35
418,6.394804,,,0.00012540,13697024,53307.51,2.6110,256.94
419,6.593724,,,0.00012570,13729792,53311.36,2.6110,257.54
420,6.367497,,,0.00012600,13762560,53315.35,2.6110,258.14
421,6.534649,,,0.00012630,13795328,53319.46,2.6110,258.73
