step,train_loss,val_loss,bpc,lr,tokens_seen,tokens_per_sec,peak_vram_gb,elapsed_sec
3346,3.890029,,,0.00028886,109641728,50413.13,1.9561,2174.86
3347,4.025482,,,0.00028886,109674496,50413.36,1.9561,2175.50
3348,3.900003,,,0.00028885,109707264,50413.61,1.9561,2176.14
3349,4.139616,,,0.00028884,109740032,50413.83,1.9561,2176.78
3350,3.941535,,,0.00028883,109772800,50414.08,1.9561,2177.42
3351,3.789680,,,0.00028882,109805568,50414.32,1.9561,2178.06
3352,3.906175,,,0.00028881,109838336,50414.56,1.9561,2178.70
3353,4.065438,,,0.00028880,109871104,50414.80,1.9561,2179.34
3354,4.168174,,,0.00028879,109903872,50415.02,1.9561,2179.98
3355,4.082299,,,0.00028878,109936640,50415.25,1.9561,2180.62
3356,3.777822,,,0.00028877,109969408,50415.49,1.9561,2181.26
3357,4.143072,,,0.00028876,110002176,50415.74,1.9561,2181.90
3358,4.107490,,,0.00028875,110034944,50415.97,1.9561,2182.54
3359,4.028857,,,0.00028874,110067712,50416.20,1.9561,2183.18
3360,4.207648,,,0.00028873,110100480,50416.44,1.9561,2183.82
3361,3.956642,,,0.00028872,110133248,50416.67,1.9561,2184.46
3362,3.771328,,,0.00028871,110166016,50416.92,1.9561,2185.10
3363,3.979358,,,0.00028870,110198784,50417.16,1.9561,2185.74
3364,4.056463,,,0.00028870,110231552,50417.37,1.9561,2186.38
3365,4.006332,,,0.00028869,110264320,50417.61,1.9561,2187.02
3366,3.954001,,,0.00028868,110297088,50417.86,1.9561,2187.66
3367,4.125153,,,0.00028867,110329856,50418.09,1.9561,2188.30
3368,4.059820,,,0.00028866,110362624,50418.35,1.9561,2188.94
3369,3.982598,,,0.00028865,110395392,50418.54,1.9561,2189.58
3370,3.959409,,,0.00028864,110428160,50418.80,1.9561,2190.22
3371,4.035650,,,0.00028863,110460928,50419.02,1.9561,2190.86
3372,3.780368,,,0.00028862,110493696,50419.27,1.9561,2191.50
3373,3.872226,,,0.00028861,110526464,50419.49,1.9561,2192.14
3374,4.067208,,,0.00028860,110559232,50419.72,1.9561,2192.78
3375,4.125627,,,0.00028859,110592000,50419.96,1.9561,2193.42
3376,4.194342,,,0.00028858,110624768,50420.19,1.9561,2194.06
3377,4.041464,,,0.00028857,110657536,50420.43,1.9561,2194.70
3378,4.216844,,,0.00028856,110690304,50420.66,1.9561,2195.34
3379,3.936954,,,0.00028855,110723072,50420.89,1.9561,2195.98
3380,4.109406,,,0.00028854,110755840,50421.12,1.9561,2196.62
3381,3.919272,,,0.00028853,110788608,50421.36,1.9561,2197.26
3382,4.019399,,,0.00028852,110821376,50421.61,1.9561,2197.89
3383,3.887493,,,0.00028852,110854144,50421.84,1.9561,2198.53
3384,3.822844,,,0.00028851,110886912,50422.07,1.9561,2199.17
3385,3.855529,,,0.00028850,110919680,50422.32,1.9561,2199.81
3386,3.805421,,,0.00028849,110952448,50422.53,1.9561,2200.45
3387,3.851528,,,0.00028848,110985216,50422.78,1.9561,2201.09
3388,4.091481,,,0.00028847,111017984,50423.02,1.9561,2201.73
3389,4.048065,,,0.00028846,111050752,50423.24,1.9561,2202.37
3390,3.985080,,,0.00028845,111083520,50423.48,1.9561,2203.01
3391,3.878585,,,0.00028844,111116288,50423.70,1.9561,2203.65
3392,4.016872,,,0.00028843,111149056,50423.94,1.9561,2204.29
3393,3.934828,,,0.00028842,111181824,50424.16,1.9561,2204.93
3394,4.019907,,,0.00028841,111214592,50424.37,1.9561,2205.57
3395,3.997542,,,0.00028840,111247360,50424.62,1.9561,2206.21
3396,4.217301,,,0.00028839,111280128,50424.82,1.9561,2206.85
3397,3.837396,,,0.00028838,111312896,50425.08,1.9561,2207.49
3398,4.084681,,,0.00028837,111345664,50425.30,1.9561,2208.13
3399,3.763340,,,0.00028836,111378432,50425.50,1.9561,2208.77
3400,3.994111,,,0.00028835,111411200,50425.76,1.9561,2209.41
3401,4.250097,,,0.00028834,111443968,50425.97,1.9561,2210.05
3402,4.068434,,,0.00028833,111476736,50426.22,1.9561,2210.69
3403,4.019510,,,0.00028832,111509504,50426.45,1.9561,2211.33
3404,4.190300,,,0.00028831,111542272,50426.63,1.9561,2211.97
3405,4.102159,,,0.00028831,111575040,50426.88,1.9561,2212.61
3406,4.102959,,,0.00028830,111607808,50427.11,1.9561,2213.25
3407,4.055045,,,0.00028829,111640576,50427.34,1.9561,2213.89
3408,3.977793,,,0.00028828,111673344,50427.56,1.9561,2214.53
3409,4.144516,,,0.00028827,111706112,50427.77,1.9561,2215.17
3410,4.073036,,,0.00028826,111738880,50428.00,1.9561,2215.81
3411,4.109730,,,0.00028825,111771648,50428.22,1.9561,2216.45
3412,4.061819,,,0.00028824,111804416,50428.44,1.9561,2217.09
3413,3.819503,,,0.00028823,111837184,50428.68,1.9561,2217.73
3414,3.779333,,,0.00028822,111869952,50428.91,1.9561,2218.37
3415,4.003099,,,0.00028821,111902720,50429.14,1.9561,2219.01
3416,4.020809,,,0.00028820,111935488,50429.36,1.9561,2219.65
3417,4.195824,,,0.00028819,111968256,50429.58,1.9561,2220.29
3418,3.923701,,,0.00028818,112001024,50429.81,1.9561,2220.93
3419,4.049368,,,0.00028817,112033792,50430.02,1.9561,2221.57
3420,3.979213,,,0.00028816,112066560,50430.28,1.9561,2222.21
3421,4.067871,,,0.00028815,112099328,50430.49,1.9561,2222.85
3422,4.096718,,,0.00028814,112132096,50430.73,1.9561,2223.49
3423,4.059681,,,0.00028813,112164864,50430.96,1.9561,2224.13
3424,4.107162,,,0.00028812,112197632,50431.17,1.9561,2224.77
3425,3.945629,,,0.00028811,112230400,50431.41,1.9561,2225.41
3426,3.948085,,,0.00028810,112263168,50431.63,1.9561,2226.05
3427,4.233843,,,0.00028809,112295936,50431.86,1.9561,2226.69
3428,4.081485,,,0.00028808,112328704,50432.09,1.9561,2227.33
3429,4.010664,,,0.00028807,112361472,50432.30,1.9561,2227.97
3430,3.794486,,,0.00028806,112394240,50432.53,1.9561,2228.61
3431,4.154415,,,0.00028805,112427008,50432.76,1.9561,2229.25
3432,3.745956,,,0.00028804,112459776,50432.97,1.9561,2229.89
3433,3.981178,,,0.00028803,112492544,50433.20,1.9561,2230.53
3434,3.937772,,,0.00028803,112525312,50433.41,1.9561,2231.17
3435,4.200037,,,0.00028802,112558080,50433.63,1.9561,2231.81
3436,3.867153,,,0.00028801,112590848,50433.87,1.9561,2232.45
3437,3.794869,,,0.00028800,112623616,50434.10,1.9561,2233.08
3438,3.968485,,,0.00028799,112656384,50434.33,1.9561,2233.72
3439,4.093467,,,0.00028798,112689152,50434.53,1.9561,2234.37
3440,4.215796,,,0.00028797,112721920,50434.76,1.9561,2235.00
3441,4.273602,,,0.00028796,112754688,50434.98,1.9561,2235.64
3442,3.950461,,,0.00028795,112787456,50435.21,1.9561,2236.28
3443,3.991404,,,0.00028794,112820224,50435.44,1.9561,2236.92
3444,4.149688,,,0.00028793,112852992,50435.64,1.9561,2237.56
3445,3.798347,,,0.00028792,112885760,50435.89,1.9561,2238.20
3446,4.228944,,,0.00028791,112918528,50436.10,1.9561,2238.84
3447,3.860241,,,0.00028790,112951296,50436.31,1.9561,2239.48
3448,4.123523,,,0.00028789,112984064,50436.55,1.9561,2240.12
3449,4.019302,,,0.00028788,113016832,50436.77,1.9561,2240.76
3450,3.948871,,,0.00028787,113049600,50436.99,1.9561,2241.40
3451,4.262293,,,0.00028786,113082368,50437.22,1.9561,2242.04
3452,3.859771,,,0.00028785,113115136,50437.45,1.9561,2242.68
3453,4.128962,,,0.00028784,113147904,50437.68,1.9561,2243.32
3454,4.189181,,,0.00028783,113180672,50437.89,1.9561,2243.96
3455,4.090039,,,0.00028782,113213440,50438.13,1.9561,2244.60
3456,3.897429,,,0.00028781,113246208,50438.34,1.9561,2245.24
3457,3.898406,,,0.00028780,113278976,50438.59,1.9561,2245.88
3458,3.837125,,,0.00028779,113311744,50438.81,1.9561,2246.52
3459,4.178232,,,0.00028778,113344512,50439.02,1.9561,2247.16
3460,4.147570,,,0.00028777,113377280,50439.25,1.9561,2247.80
3461,3.908118,,,0.00028776,113410048,50439.46,1.9561,2248.44
3462,4.102105,,,0.00028775,113442816,50439.70,1.9561,2249.08
3463,3.888075,,,0.00028774,113475584,50439.94,1.9561,2249.72
3464,4.138860,,,0.00028773,113508352,50440.14,1.9561,2250.36
3465,3.948896,,,0.00028772,113541120,50440.38,1.9561,2251.00
3466,3.925724,,,0.00028771,113573888,50440.58,1.9561,2251.64
3467,3.972477,,,0.00028770,113606656,50440.81,1.9561,2252.28
3468,3.902651,,,0.00028769,113639424,50441.03,1.9561,2252.92
3469,4.009080,,,0.00028768,113672192,50441.24,1.9561,2253.56
3470,4.000745,,,0.00028767,113704960,50441.45,1.9561,2254.20
3471,4.139433,,,0.00028766,113737728,50441.66,1.9561,2254.84
3472,3.971404,,,0.00028765,113770496,50441.88,1.9561,2255.48
3473,4.039308,,,0.00028764,113803264,50442.11,1.9561,2256.12
3474,3.707855,,,0.00028763,113836032,50442.30,1.9561,2256.76
3475,3.940347,,,0.00028762,113868800,50442.55,1.9561,2257.40
3476,3.848034,,,0.00028761,113901568,50442.76,1.9561,2258.04
3477,3.976548,,,0.00028760,113934336,50442.99,1.9561,2258.68
3478,3.972057,,,0.00028759,113967104,50443.20,1.9561,2259.32
3479,4.031158,,,0.00028758,113999872,50443.42,1.9561,2259.96
3480,4.109948,,,0.00028757,114032640,50443.64,1.9561,2260.59
3481,4.073408,,,0.00028756,114065408,50443.86,1.9561,2261.23
3482,3.970404,,,0.00028755,114098176,50444.08,1.9561,2261.87
3483,3.970891,,,0.00028754,114130944,50444.27,1.9561,2262.52
3484,4.031018,,,0.00028753,114163712,50444.47,1.9561,2263.16
3485,4.080804,,,0.00028752,114196480,50444.68,1.9561,2263.80
3486,4.002731,,,0.00028752,114229248,50444.90,1.9561,2264.44
3487,3.702909,,,0.00028751,114262016,50445.11,1.9561,2265.08
3488,4.072503,,,0.00028750,114294784,50445.36,1.9561,2265.71
3489,3.809353,,,0.00028749,114327552,50445.55,1.9561,2266.36
3490,4.173899,,,0.00028748,114360320,50445.78,1.9561,2266.99
3491,4.099453,,,0.00028747,114393088,50446.00,1.9561,2267.63
3492,3.896510,,,0.00028746,114425856,50446.19,1.9561,2268.28
3493,4.064431,,,0.00028745,114458624,50446.42,1.9561,2268.91
3494,4.056433,,,0.00028744,114491392,50446.62,1.9561,2269.56
3495,4.116977,,,0.00028743,114524160,50446.85,1.9561,2270.19
3496,3.864008,,,0.00028742,114556928,50447.07,1.9561,2270.83
3497,3.901134,,,0.00028741,114589696,50447.29,1.9561,2271.47
3498,4.218446,,,0.00028740,114622464,50447.51,1.9561,2272.11
3499,4.189268,,,0.00028739,114655232,50447.71,1.9561,2272.75
3500,3.912570,4.032828,2.040610,0.00028738,114688000,50328.28,1.9561,2278.80
3501,3.758117,,,0.00028737,114720768,50329.02,1.9561,2279.42
3502,3.918355,,,0.00028736,114753536,50329.21,1.9561,2280.06
3503,4.069947,,,0.00028735,114786304,50329.52,1.9561,2280.70
3504,3.677075,,,0.00028734,114819072,50329.75,1.9561,2281.34
3505,3.975864,,,0.00028733,114851840,50329.96,1.9561,2281.98
3506,3.994288,,,0.00028732,114884608,50330.25,1.9561,2282.62
3507,3.857488,,,0.00028731,114917376,50330.45,1.9561,2283.26
3508,4.161918,,,0.00028730,114950144,50330.72,1.9561,2283.90
3509,3.702426,,,0.00028729,114982912,50330.98,1.9561,2284.54
3510,3.935762,,,0.00028728,115015680,50331.20,1.9561,2285.18
3511,4.039987,,,0.00028727,115048448,50331.45,1.9561,2285.82
3512,3.892109,,,0.00028726,115081216,50331.70,1.9561,2286.46
3513,3.866030,,,0.00028725,115113984,50331.94,1.9561,2287.10
3514,3.725231,,,0.00028724,115146752,50332.22,1.9561,2287.73
3515,4.121157,,,0.00028723,115179520,50332.45,1.9561,2288.37
3516,4.094548,,,0.00028722,115212288,50332.68,1.9561,2289.02
3517,4.115161,,,0.00028721,115245056,50332.94,1.9561,2289.65
3518,3.941679,,,0.00028720,115277824,50333.16,1.9561,2290.30
3519,3.938497,,,0.00028719,115310592,50333.42,1.9561,2290.93
3520,3.815297,,,0.00028718,115343360,50333.67,1.9561,2291.57
3521,3.967324,,,0.00028717,115376128,50333.90,1.9561,2292.22
3522,3.956880,,,0.00028716,115408896,50334.16,1.9561,2292.85
3523,3.932060,,,0.00028715,115441664,50334.41,1.9561,2293.49
3524,4.022422,,,0.00028714,115474432,50334.66,1.9561,2294.13
3525,3.958768,,,0.00028713,115507200,50334.90,1.9561,2294.77
3526,4.131438,,,0.00028712,115539968,50335.14,1.9561,2295.41
3527,3.875198,,,0.00028711,115572736,50335.40,1.9561,2296.05
3528,3.969158,,,0.00028710,115605504,50335.64,1.9561,2296.69
3529,4.055415,,,0.00028709,115638272,50335.88,1.9561,2297.33
3530,3.761448,,,0.00028708,115671040,50336.14,1.9561,2297.97
3531,4.006810,,,0.00028707,115703808,50336.38,1.9561,2298.61
3532,4.088820,,,0.00028706,115736576,50336.62,1.9561,2299.25
3533,4.091961,,,0.00028705,115769344,50336.86,1.9561,2299.89
3534,3.960341,,,0.00028704,115802112,50337.12,1.9561,2300.53
3535,3.972038,,,0.00028703,115834880,50337.34,1.9561,2301.17
3536,3.794032,,,0.00028702,115867648,50337.59,1.9561,2301.81
3537,3.721740,,,0.00028700,115900416,50337.84,1.9561,2302.45
3538,3.961243,,,0.00028699,115933184,50338.06,1.9561,2303.09
3539,3.894624,,,0.00028698,115965952,50338.32,1.9561,2303.73
3540,3.718528,,,0.00028697,115998720,50338.55,1.9561,2304.37
3541,3.991916,,,0.00028696,116031488,50338.80,1.9561,2305.01
3542,3.951770,,,0.00028695,116064256,50339.05,1.9561,2305.65
3543,3.849485,,,0.00028694,116097024,50339.27,1.9561,2306.29
3544,4.109891,,,0.00028693,116129792,50339.52,1.9561,2306.93
3545,3.597312,,,0.00028692,116162560,50339.76,1.9561,2307.57
3546,3.837662,,,0.00028691,116195328,50340.00,1.9561,2308.21
3547,3.885025,,,0.00028690,116228096,50340.25,1.9561,2308.85
3548,3.928388,,,0.00028689,116260864,50340.48,1.9561,2309.49
3549,4.054453,,,0.00028688,116293632,50340.74,1.9561,2310.13
3550,4.087862,,,0.00028687,116326400,50340.96,1.9561,2310.77
3551,3.800761,,,0.00028686,116359168,50341.19,1.9561,2311.41
3552,4.078439,,,0.00028685,116391936,50341.45,1.9561,2312.05
3553,3.922308,,,0.00028684,116424704,50341.67,1.9561,2312.69
3554,3.756533,,,0.00028683,116457472,50341.92,1.9561,2313.33
3555,4.007818,,,0.00028682,116490240,50342.16,1.9561,2313.97
3556,3.951447,,,0.00028681,116523008,50342.39,1.9561,2314.61
3557,3.933592,,,0.00028680,116555776,50342.64,1.9561,2315.25
3558,3.909974,,,0.00028679,116588544,50342.86,1.9561,2315.89
3559,3.709150,,,0.00028678,116621312,50343.10,1.9561,2316.53
3560,3.830271,,,0.00028677,116654080,50343.33,1.9561,2317.17
3561,4.058021,,,0.00028676,116686848,50343.57,1.9561,2317.81
3562,3.867385,,,0.00028675,116719616,50343.80,1.9561,2318.45
3563,3.804002,,,0.00028674,116752384,50344.03,1.9561,2319.09
3564,4.275256,,,0.00028673,116785152,50344.26,1.9561,2319.73
3565,3.976821,,,0.00028672,116817920,50344.47,1.9561,2320.37
3566,3.925112,,,0.00028671,116850688,50344.72,1.9561,2321.01
3567,3.951619,,,0.00028670,116883456,50344.94,1.9561,2321.65
3568,4.219307,,,0.00028669,116916224,50345.12,1.9561,2322.30
3569,3.967114,,,0.00028668,116948992,50345.38,1.9561,2322.93
3570,3.898012,,,0.00028667,116981760,50345.62,1.9561,2323.57
3571,4.082634,,,0.00028666,117014528,50345.84,1.9561,2324.21
3572,3.791065,,,0.00028665,117047296,50346.08,1.9561,2324.85
3573,4.021733,,,0.00028664,117080064,50346.32,1.9561,2325.49
3574,3.986942,,,0.00028663,117112832,50346.55,1.9561,2326.13
3575,3.939070,,,0.00028662,117145600,50346.80,1.9561,2326.77
3576,4.042950,,,0.00028661,117178368,50347.02,1.9561,2327.41
3577,3.865933,,,0.00028660,117211136,50347.26,1.9561,2328.05
3578,3.905189,,,0.00028659,117243904,50347.50,1.9561,2328.69
3579,3.960043,,,0.00028658,117276672,50347.71,1.9561,2329.33
3580,3.698438,,,0.00028657,117309440,50347.98,1.9561,2329.97
3581,4.023714,,,0.00028656,117342208,50348.22,1.9561,2330.61
3582,3.813394,,,0.00028655,117374976,50348.44,1.9561,2331.25
3583,3.859904,,,0.00028654,117407744,50348.69,1.9561,2331.89
3584,3.899513,,,0.00028653,117440512,50348.92,1.9561,2332.53
3585,3.756420,,,0.00028652,117473280,50349.18,1.9561,2333.17
3586,3.887309,,,0.00028651,117506048,50349.41,1.9561,2333.81
3587,4.032680,,,0.00028650,117538816,50349.65,1.9561,2334.45
3588,3.999798,,,0.00028649,117571584,50349.89,1.9561,2335.09
3589,3.895603,,,0.00028647,117604352,50350.14,1.9561,2335.73
3590,3.890043,,,0.00028646,117637120,50350.38,1.9561,2336.37
3591,3.725009,,,0.00028645,117669888,50350.61,1.9561,2337.01
3592,4.020568,,,0.00028644,117702656,50350.87,1.9561,2337.65
3593,4.164015,,,0.00028643,117735424,50351.07,1.9561,2338.29
3594,4.019819,,,0.00028642,117768192,50351.31,1.9561,2338.93
3595,4.006452,,,0.00028641,117800960,50351.55,1.9561,2339.57
3596,3.998648,,,0.00028640,117833728,50351.80,1.9561,2340.21
3597,3.978746,,,0.00028639,117866496,50352.03,1.9561,2340.85
3598,4.097875,,,0.00028638,117899264,50352.26,1.9561,2341.49
3599,4.054383,,,0.00028637,117932032,50352.49,1.9561,2342.13
3600,4.051889,,,0.00028636,117964800,50352.73,1.9561,2342.77
3601,4.023393,,,0.00028635,117997568,50352.95,1.9561,2343.41
3602,3.887913,,,0.00028634,118030336,50353.20,1.9561,2344.05
3603,3.920269,,,0.00028633,118063104,50353.46,1.9561,2344.69
3604,4.067940,,,0.00028632,118095872,50353.66,1.9561,2345.33
3605,3.774878,,,0.00028631,118128640,50353.92,1.9561,2345.97
3606,4.147649,,,0.00028630,118161408,50354.12,1.9561,2346.61
3607,4.043470,,,0.00028629,118194176,50354.36,1.9561,2347.25
3608,3.596385,,,0.00028628,118226944,50354.59,1.9561,2347.89
3609,4.083811,,,0.00028627,118259712,50354.82,1.9561,2348.53
3610,4.153595,,,0.00028626,118292480,50355.07,1.9561,2349.17
3611,3.952790,,,0.00028625,118325248,50355.28,1.9561,2349.81
3612,3.880200,,,0.00028624,118358016,50355.52,1.9561,2350.45
3613,4.178104,,,0.00028623,118390784,50355.77,1.9561,2351.09
3614,4.103656,,,0.00028622,118423552,50355.97,1.9561,2351.73
3615,4.190497,,,0.00028621,118456320,50356.22,1.9561,2352.37
3616,3.979472,,,0.00028620,118489088,50356.45,1.9561,2353.01
3617,3.860028,,,0.00028619,118521856,50356.68,1.9561,2353.65
3618,3.765074,,,0.00028617,118554624,50356.93,1.9561,2354.29
3619,3.974607,,,0.00028616,118587392,50357.16,1.9561,2354.93
3620,3.990185,,,0.00028615,118620160,50357.38,1.9561,2355.57
3621,3.952341,,,0.00028614,118652928,50357.62,1.9561,2356.21
3622,4.063873,,,0.00028613,118685696,50357.85,1.9561,2356.85
3623,3.853965,,,0.00028612,118718464,50358.11,1.9561,2357.48
3624,4.024872,,,0.00028611,118751232,50358.34,1.9561,2358.12
3625,3.734269,,,0.00028610,118784000,50358.55,1.9561,2358.77
3626,4.027291,,,0.00028609,118816768,50358.80,1.9561,2359.40
3627,3.859083,,,0.00028608,118849536,50359.05,1.9561,2360.04
3628,3.854755,,,0.00028607,118882304,50359.25,1.9561,2360.68
3629,3.768371,,,0.00028606,118915072,50359.48,1.9561,2361.32
3630,3.931528,,,0.00028605,118947840,50359.71,1.9561,2361.96
3631,3.925626,,,0.00028604,118980608,50359.94,1.9561,2362.60
3632,3.803796,,,0.00028603,119013376,50360.19,1.9561,2363.24
3633,3.934975,,,0.00028602,119046144,50360.42,1.9561,2363.88
3634,3.780596,,,0.00028601,119078912,50360.64,1.9561,2364.52
3635,4.008507,,,0.00028600,119111680,50360.88,1.9561,2365.16
3636,3.887794,,,0.00028599,119144448,50361.10,1.9561,2365.80
3637,4.042192,,,0.00028598,119177216,50361.33,1.9561,2366.44
3638,3.909725,,,0.00028597,119209984,50361.56,1.9561,2367.08
3639,4.031092,,,0.00028596,119242752,50361.78,1.9561,2367.72
3640,3.974063,,,0.00028595,119275520,50362.03,1.9561,2368.36
3641,4.201525,,,0.00028593,119308288,50362.25,1.9561,2369.00
3642,3.928298,,,0.00028592,119341056,50362.48,1.9561,2369.64
3643,4.071275,,,0.00028591,119373824,50362.72,1.9561,2370.28
3644,3.830791,,,0.00028590,119406592,50362.94,1.9561,2370.92
3645,3.818819,,,0.00028589,119439360,50363.18,1.9561,2371.56
3646,3.942347,,,0.00028588,119472128,50363.40,1.9561,2372.20
3647,4.142746,,,0.00028587,119504896,50363.64,1.9561,2372.84
3648,3.854308,,,0.00028586,119537664,50363.88,1.9561,2373.48
3649,3.925043,,,0.00028585,119570432,50364.08,1.9561,2374.12
3650,3.765951,,,0.00028584,119603200,50364.34,1.9561,2374.76
3651,3.930383,,,0.00028583,119635968,50364.55,1.9561,2375.40
3652,3.756449,,,0.00028582,119668736,50364.81,1.9561,2376.04
3653,4.012355,,,0.00028581,119701504,50365.03,1.9561,2376.68
3654,3.872958,,,0.00028580,119734272,50365.23,1.9561,2377.32
3655,3.921738,,,0.00028579,119767040,50365.47,1.9561,2377.96
3656,4.023251,,,0.00028578,119799808,50365.70,1.9561,2378.60
3657,3.890786,,,0.00028577,119832576,50365.94,1.9561,2379.24
3658,4.142007,,,0.00028576,119865344,50366.18,1.9561,2379.88
3659,4.021010,,,0.00028575,119898112,50366.38,1.9561,2380.52
3660,3.885309,,,0.00028573,119930880,50366.63,1.9561,2381.16
3661,4.054386,,,0.00028572,119963648,50366.84,1.9561,2381.80
3662,3.794021,,,0.00028571,119996416,50367.09,1.9561,2382.44
3663,3.832337,,,0.00028570,120029184,50367.33,1.9561,2383.08
3664,3.846265,,,0.00028569,120061952,50367.54,1.9561,2383.72
3665,4.086530,,,0.00028568,120094720,50367.79,1.9561,2384.36
3666,3.913396,,,0.00028567,120127488,50368.01,1.9561,2385.00
3667,4.008006,,,0.00028566,120160256,50368.25,1.9561,2385.64
3668,3.888341,,,0.00028565,120193024,50368.47,1.9561,2386.28
3669,3.858468,,,0.00028564,120225792,50368.69,1.9561,2386.92
3670,3.985068,,,0.00028563,120258560,50368.95,1.9561,2387.55
3671,3.713425,,,0.00028562,120291328,50369.16,1.9561,2388.19
3672,4.098982,,,0.00028561,120324096,50369.41,1.9561,2388.83
3673,3.920135,,,0.00028560,120356864,50369.62,1.9561,2389.47
3674,4.139127,,,0.00028559,120389632,50369.81,1.9561,2390.11
3675,3.971690,,,0.00028558,120422400,50370.07,1.9561,2390.75
3676,3.825183,,,0.00028557,120455168,50370.28,1.9561,2391.39
3677,4.080599,,,0.00028555,120487936,50370.50,1.9561,2392.03
3678,3.574141,,,0.00028554,120520704,50370.75,1.9561,2392.67
3679,3.912137,,,0.00028553,120553472,50370.93,1.9561,2393.31
3680,3.965994,,,0.00028552,120586240,50371.19,1.9561,2393.95
3681,3.956520,,,0.00028551,120619008,50371.39,1.9561,2394.59
3682,3.927772,,,0.00028550,120651776,50371.63,1.9561,2395.23
3683,4.195246,,,0.00028549,120684544,50371.87,1.9561,2395.87
3684,3.891849,,,0.00028548,120717312,50372.08,1.9561,2396.51
3685,4.046083,,,0.00028547,120750080,50372.32,1.9561,2397.15
3686,4.004308,,,0.00028546,120782848,50372.50,1.9561,2397.79
3687,3.836755,,,0.00028545,120815616,50372.75,1.9561,2398.43
3688,3.912672,,,0.00028544,120848384,50372.98,1.9561,2399.07
3689,4.220514,,,0.00028543,120881152,50373.20,1.9561,2399.71
3690,3.975788,,,0.00028542,120913920,50373.45,1.9561,2400.35
3691,4.061228,,,0.00028541,120946688,50373.66,1.9561,2400.99
3692,3.960811,,,0.00028539,120979456,50373.88,1.9561,2401.63
3693,3.967469,,,0.00028538,121012224,50374.11,1.9561,2402.27
3694,4.229917,,,0.00028537,121044992,50374.33,1.9561,2402.91
3695,4.079627,,,0.00028536,121077760,50374.56,1.9561,2403.55
3696,3.949371,,,0.00028535,121110528,50374.78,1.9561,2404.19
3697,3.860280,,,0.00028534,121143296,50375.02,1.9561,2404.83
3698,3.664746,,,0.00028533,121176064,50375.25,1.9561,2405.47
3699,4.024615,,,0.00028532,121208832,50375.46,1.9561,2406.11
3700,4.179049,,,0.00028531,121241600,50375.70,1.9561,2406.75
3701,3.712059,,,0.00028530,121274368,50375.92,1.9561,2407.39
3702,3.985104,,,0.00028529,121307136,50376.15,1.9561,2408.03
3703,3.969682,,,0.00028528,121339904,50376.37,1.9561,2408.67
3704,3.726049,,,0.00028527,121372672,50376.58,1.9561,2409.31
3705,3.755239,,,0.00028526,121405440,50376.82,1.9561,2409.95
3706,4.118395,,,0.00028525,121438208,50377.03,1.9561,2410.59
3707,3.815686,,,0.00028523,121470976,50377.29,1.9561,2411.23
3708,4.071974,,,0.00028522,121503744,50377.50,1.9561,2411.87
3709,4.113356,,,0.00028521,121536512,50377.70,1.9561,2412.51
3710,3.857119,,,0.00028520,121569280,50377.96,1.9561,2413.14
3711,3.833947,,,0.00028519,121602048,50378.16,1.9561,2413.78
3712,3.979533,,,0.00028518,121634816,50378.39,1.9561,2414.42
3713,3.938665,,,0.00028517,121667584,50378.61,1.9561,2415.06
3714,4.070983,,,0.00028516,121700352,50378.80,1.9561,2415.71
3715,3.749462,,,0.00028515,121733120,50379.06,1.9561,2416.34
3716,4.118486,,,0.00028514,121765888,50379.26,1.9561,2416.98
3717,3.886007,,,0.00028513,121798656,50379.49,1.9561,2417.62
3718,3.865314,,,0.00028512,121831424,50379.73,1.9561,2418.26
3719,3.953595,,,0.00028511,121864192,50379.95,1.9561,2418.90
3720,3.877924,,,0.00028509,121896960,50380.20,1.9561,2419.54
3721,3.794709,,,0.00028508,121929728,50380.42,1.9561,2420.18
3722,3.990983,,,0.00028507,121962496,50380.65,1.9561,2420.82
3723,3.965169,,,0.00028506,121995264,50380.88,1.9561,2421.46
3724,3.934725,,,0.00028505,122028032,50381.11,1.9561,2422.10
3725,3.890050,,,0.00028504,122060800,50381.34,1.9561,2422.74
3726,3.878800,,,0.00028503,122093568,50381.56,1.9561,2423.38
3727,3.962932,,,0.00028502,122126336,50381.80,1.9561,2424.02
3728,3.775721,,,0.00028501,122159104,50382.02,1.9561,2424.66
3729,3.913574,,,0.00028500,122191872,50382.24,1.9561,2425.30
3730,4.080585,,,0.00028499,122224640,50382.47,1.9561,2425.94
3731,3.861007,,,0.00028498,122257408,50382.70,1.9561,2426.58
3732,3.715506,,,0.00028496,122290176,50382.93,1.9561,2427.21
3733,3.780757,,,0.00028495,122322944,50383.15,1.9561,2427.85
3734,4.170149,,,0.00028494,122355712,50383.39,1.9561,2428.49
3735,4.072542,,,0.00028493,122388480,50383.61,1.9561,2429.13
3736,4.143591,,,0.00028492,122421248,50383.85,1.9561,2429.77
3737,4.104224,,,0.00028491,122454016,50384.09,1.9561,2430.41
3738,4.039904,,,0.00028490,122486784,50384.32,1.9561,2431.05
3739,3.951359,,,0.00028489,122519552,50384.55,1.9561,2431.69
3740,4.124836,,,0.00028488,122552320,50384.78,1.9561,2432.33
3741,3.619057,,,0.00028487,122585088,50385.03,1.9561,2432.97
3742,3.989121,,,0.00028486,122617856,50385.27,1.9561,2433.61
3743,4.018881,,,0.00028485,122650624,50385.51,1.9561,2434.24
