step,train_loss,val_loss,bpc,lr,tokens_seen,tokens_per_sec,peak_vram_gb,elapsed_sec
1768,1.481268,,,0.00029880,57933824,72604.65,0.7446,797.94
1769,1.556039,,,0.00029879,57966592,72605.07,0.7446,798.38
1770,1.481514,,,0.00029879,57999360,72605.31,0.7446,798.83
1771,1.560730,,,0.00029879,58032128,72605.64,0.7446,799.28
1772,1.559273,,,0.00029878,58064896,72605.96,0.7446,799.73
1773,1.532720,,,0.00029878,58097664,72606.28,0.7446,800.17
1774,1.520053,,,0.00029878,58130432,72606.58,0.7446,800.62
1775,1.553290,,,0.00029877,58163200,72606.88,0.7446,801.07
1776,1.455871,,,0.00029877,58195968,72607.24,0.7446,801.52
1777,1.500885,,,0.00029877,58228736,72607.54,0.7446,801.97
1778,1.457578,,,0.00029876,58261504,72607.86,0.7446,802.41
1779,1.605671,,,0.00029876,58294272,72608.12,0.7446,802.86
1780,1.572196,,,0.00029876,58327040,72608.45,0.7446,803.31
1781,1.506018,,,0.00029875,58359808,72608.73,0.7446,803.76
1782,1.513545,,,0.00029875,58392576,72609.03,0.7446,804.21
1783,1.429144,,,0.00029875,58425344,72609.39,0.7446,804.65
1784,1.460540,,,0.00029874,58458112,72609.63,0.7446,805.10
1785,1.502688,,,0.00029874,58490880,72610.05,0.7446,805.55
1786,1.490541,,,0.00029874,58523648,72610.22,0.7446,806.00
1787,1.553736,,,0.00029874,58556416,72610.57,0.7446,806.44
1788,1.510211,,,0.00029873,58589184,72610.78,0.7446,806.89
1789,1.471285,,,0.00029873,58621952,72611.15,0.7446,807.34
1790,1.452444,,,0.00029873,58654720,72611.40,0.7446,807.79
1791,1.446509,,,0.00029872,58687488,72611.80,0.7446,808.24
1792,1.503555,,,0.00029872,58720256,72612.11,0.7446,808.68
1793,1.541500,,,0.00029872,58753024,72612.38,0.7446,809.13
1794,1.563340,,,0.00029871,58785792,72612.72,0.7446,809.58
1795,1.542552,,,0.00029871,58818560,72612.91,0.7446,810.03
1796,1.559268,,,0.00029871,58851328,72613.26,0.7446,810.48
1797,1.428930,,,0.00029870,58884096,72613.47,0.7446,810.93
1798,1.568333,,,0.00029870,58916864,72613.80,0.7446,811.37
1799,1.608883,,,0.00029870,58949632,72614.04,0.7446,811.82
1800,1.477787,,,0.00029869,58982400,72614.40,0.7446,812.27
1801,1.553932,,,0.00029869,59015168,72614.64,0.7446,812.72
1802,1.515884,,,0.00029869,59047936,72614.92,0.7446,813.17
1803,1.572759,,,0.00029868,59080704,72615.24,0.7446,813.61
1804,1.490525,,,0.00029868,59113472,72615.50,0.7446,814.06
1805,1.489806,,,0.00029868,59146240,72615.85,0.7446,814.51
1806,1.555447,,,0.00029867,59179008,72616.16,0.7446,814.96
1807,1.495979,,,0.00029867,59211776,72616.49,0.7446,815.40
1808,1.583633,,,0.00029867,59244544,72616.80,0.7446,815.85
1809,1.508787,,,0.00029866,59277312,72617.09,0.7446,816.30
1810,1.523291,,,0.00029866,59310080,72617.47,0.7446,816.75
1811,1.539820,,,0.00029866,59342848,72617.78,0.7446,817.19
1812,1.503198,,,0.00029865,59375616,72618.19,0.7446,817.64
1813,1.562377,,,0.00029865,59408384,72618.50,0.7446,818.09
1814,1.383666,,,0.00029865,59441152,72618.89,0.7446,818.54
1815,1.503517,,,0.00029864,59473920,72619.19,0.7446,818.98
1816,1.583669,,,0.00029864,59506688,72619.50,0.7446,819.43
1817,1.507507,,,0.00029864,59539456,72619.85,0.7446,819.88
1818,1.562913,,,0.00029863,59572224,72620.07,0.7446,820.33
1819,1.593022,,,0.00029863,59604992,72620.48,0.7446,820.77
1820,1.581259,,,0.00029863,59637760,72620.75,0.7446,821.22
1821,1.430908,,,0.00029862,59670528,72621.20,0.7446,821.67
1822,1.457846,,,0.00029862,59703296,72621.54,0.7446,822.12
1823,1.556332,,,0.00029862,59736064,72621.95,0.7446,822.56
1824,1.550349,,,0.00029861,59768832,72622.30,0.7446,823.01
1825,1.491372,,,0.00029861,59801600,72622.67,0.7446,823.46
1826,1.482520,,,0.00029861,59834368,72623.05,0.7446,823.90
1827,1.455620,,,0.00029860,59867136,72623.42,0.7446,824.35
1828,1.598130,,,0.00029860,59899904,72623.72,0.7446,824.80
1829,1.477374,,,0.00029860,59932672,72624.12,0.7446,825.24
1830,1.417623,,,0.00029859,59965440,72624.42,0.7446,825.69
1831,1.532993,,,0.00029859,59998208,72624.79,0.7446,826.14
1832,1.502800,,,0.00029859,60030976,72624.92,0.7446,826.59
1833,1.548425,,,0.00029858,60063744,72625.27,0.7446,827.04
1834,1.529246,,,0.00029858,60096512,72625.26,0.7446,827.49
1835,1.561326,,,0.00029858,60129280,72625.18,0.7446,827.94
1836,1.578242,,,0.00029857,60162048,72625.29,0.7446,828.39
1837,1.592030,,,0.00029857,60194816,72625.50,0.7446,828.84
1838,1.591408,,,0.00029857,60227584,72625.76,0.7446,829.29
1839,1.451176,,,0.00029856,60260352,72625.97,0.7446,829.74
1840,1.513803,,,0.00029856,60293120,72626.27,0.7446,830.18
1841,1.500385,,,0.00029856,60325888,72626.53,0.7446,830.63
1842,1.570952,,,0.00029855,60358656,72626.77,0.7446,831.08
1843,1.493119,,,0.00029855,60391424,72626.88,0.7446,831.53
1844,1.540890,,,0.00029855,60424192,72627.18,0.7446,831.98
1845,1.526771,,,0.00029854,60456960,72627.33,0.7446,832.43
1846,1.476910,,,0.00029854,60489728,72627.59,0.7446,832.88
1847,1.507327,,,0.00029853,60522496,72627.79,0.7446,833.32
1848,1.544046,,,0.00029853,60555264,72628.09,0.7446,833.77
1849,1.554080,,,0.00029853,60588032,72628.24,0.7446,834.22
1850,1.521958,,,0.00029852,60620800,72628.41,0.7446,834.67
1851,1.543242,,,0.00029852,60653568,72628.67,0.7446,835.12
1852,1.435525,,,0.00029852,60686336,72628.86,0.7446,835.57
1853,1.537383,,,0.00029851,60719104,72629.13,0.7446,836.02
1854,1.548449,,,0.00029851,60751872,72629.36,0.7446,836.46
1855,1.571612,,,0.00029851,60784640,72629.71,0.7446,836.91
1856,1.490651,,,0.00029850,60817408,72629.93,0.7446,837.36
1857,1.507272,,,0.00029850,60850176,72630.13,0.7446,837.81
1858,1.494524,,,0.00029850,60882944,72630.27,0.7446,838.26
1859,1.460664,,,0.00029849,60915712,72630.31,0.7446,838.71
1860,1.538447,,,0.00029849,60948480,72630.34,0.7446,839.16
1861,1.400206,,,0.00029849,60981248,72630.51,0.7446,839.61
1862,1.429805,,,0.00029848,61014016,72630.71,0.7446,840.06
1863,1.632856,,,0.00029848,61046784,72630.94,0.7446,840.51
1864,1.524209,,,0.00029848,61079552,72631.15,0.7446,840.96
1865,1.523555,,,0.00029847,61112320,72631.15,0.7446,841.41
1866,1.522886,,,0.00029847,61145088,72631.36,0.7446,841.86
1867,1.485742,,,0.00029846,61177856,72631.58,0.7446,842.30
1868,1.447194,,,0.00029846,61210624,72631.88,0.7446,842.75
1869,1.490302,,,0.00029846,61243392,72632.06,0.7446,843.20
1870,1.502224,,,0.00029845,61276160,72632.09,0.7446,843.65
1871,1.389467,,,0.00029845,61308928,72632.12,0.7446,844.10
1872,1.497979,,,0.00029845,61341696,72632.17,0.7446,844.55
1873,1.414840,,,0.00029844,61374464,72632.05,0.7446,845.01
1874,1.448322,,,0.00029844,61407232,72632.20,0.7446,845.45
1875,1.455243,,,0.00029844,61440000,72632.30,0.7446,845.90
1876,1.588630,,,0.00029843,61472768,72632.65,0.7446,846.35
1877,1.430264,,,0.00029843,61505536,72632.94,0.7446,846.80
1878,1.462935,,,0.00029843,61538304,72633.26,0.7446,847.25
1879,1.543348,,,0.00029842,61571072,72633.55,0.7446,847.69
1880,1.467387,,,0.00029842,61603840,72633.84,0.7446,848.14
1881,1.455608,,,0.00029841,61636608,72634.15,0.7446,848.59
1882,1.424169,,,0.00029841,61669376,72634.33,0.7446,849.04
1883,1.542489,,,0.00029841,61702144,72634.53,0.7446,849.49
1884,1.531647,,,0.00029840,61734912,72634.75,0.7446,849.94
1885,1.481880,,,0.00029840,61767680,72635.05,0.7446,850.38
1886,1.541440,,,0.00029840,61800448,72635.12,0.7446,850.83
1887,1.504868,,,0.00029839,61833216,72635.22,0.7446,851.28
1888,1.453294,,,0.00029839,61865984,72635.41,0.7446,851.73
1889,1.449146,,,0.00029839,61898752,72635.42,0.7446,852.18
1890,1.566286,,,0.00029838,61931520,72635.55,0.7446,852.63
1891,1.493272,,,0.00029838,61964288,72635.82,0.7446,853.08
1892,1.527606,,,0.00029838,61997056,72636.02,0.7446,853.53
1893,1.469489,,,0.00029837,62029824,72636.36,0.7446,853.98
1894,1.475160,,,0.00029837,62062592,72636.62,0.7446,854.43
1895,1.537013,,,0.00029836,62095360,72636.83,0.7446,854.87
1896,1.442840,,,0.00029836,62128128,72637.01,0.7446,855.32
1897,1.531914,,,0.00029836,62160896,72636.99,0.7446,855.77
1898,1.499506,,,0.00029835,62193664,72636.87,0.7446,856.23
1899,1.389550,,,0.00029835,62226432,72636.76,0.7446,856.68
1900,1.501965,,,0.00029835,62259200,72636.74,0.7446,857.13
1901,1.397841,,,0.00029834,62291968,72636.54,0.7446,857.58
1902,1.511781,,,0.00029834,62324736,72636.12,0.7446,858.04
1903,1.474152,,,0.00029833,62357504,72635.78,0.7446,858.50
1904,1.501615,,,0.00029833,62390272,72635.71,0.7446,858.95
1905,1.495682,,,0.00029833,62423040,72635.56,0.7446,859.40
1906,1.451181,,,0.00029832,62455808,72635.37,0.7446,859.85
1907,1.492894,,,0.00029832,62488576,72635.17,0.7446,860.31
1908,1.479567,,,0.00029832,62521344,72635.01,0.7446,860.76
1909,1.498243,,,0.00029831,62554112,72634.73,0.7446,861.21
1910,1.502169,,,0.00029831,62586880,72634.49,0.7446,861.67
1911,1.528639,,,0.00029831,62619648,72634.13,0.7446,862.12
1912,1.495776,,,0.00029830,62652416,72633.95,0.7446,862.58
1913,1.525369,,,0.00029830,62685184,72633.80,0.7446,863.03
1914,1.462549,,,0.00029829,62717952,72633.58,0.7446,863.48
1915,1.477581,,,0.00029829,62750720,72633.13,0.7446,863.94
1916,1.455779,,,0.00029829,62783488,72632.53,0.7446,864.40
1917,1.448135,,,0.00029828,62816256,72632.00,0.7446,864.86
1918,1.393381,,,0.00029828,62849024,72631.66,0.7446,865.31
1919,1.482661,,,0.00029828,62881792,72631.45,0.7446,865.77
1920,1.576680,,,0.00029827,62914560,72631.10,0.7446,866.22
1921,1.521684,,,0.00029827,62947328,72630.80,0.7446,866.68
1922,1.533576,,,0.00029826,62980096,72630.55,0.7446,867.13
1923,1.552084,,,0.00029826,63012864,72630.28,0.7446,867.58
1924,1.497112,,,0.00029826,63045632,72630.00,0.7446,868.04
1925,1.535425,,,0.00029825,63078400,72629.23,0.7446,868.50
1926,1.496177,,,0.00029825,63111168,72629.20,0.7446,868.95
1927,1.496694,,,0.00029825,63143936,72628.95,0.7446,869.40
1928,1.468952,,,0.00029824,63176704,72628.80,0.7446,869.86
1929,1.484137,,,0.00029824,63209472,72628.70,0.7446,870.31
1930,1.417476,,,0.00029823,63242240,72628.51,0.7446,870.76
1931,1.478714,,,0.00029823,63275008,72628.23,0.7446,871.22
1932,1.442430,,,0.00029823,63307776,72628.04,0.7446,871.67
1933,1.495144,,,0.00029822,63340544,72626.87,0.7446,872.14
1934,1.486812,,,0.00029822,63373312,72626.72,0.7446,872.59
1935,1.511638,,,0.00029821,63406080,72626.63,0.7446,873.04
1936,1.510829,,,0.00029821,63438848,72626.61,0.7446,873.49
1937,1.424556,,,0.00029821,63471616,72626.61,0.7446,873.94
1938,1.460011,,,0.00029820,63504384,72626.82,0.7446,874.39
1939,1.521779,,,0.00029820,63537152,72626.83,0.7446,874.84
1940,1.502211,,,0.00029820,63569920,72626.65,0.7446,875.30
1941,1.488231,,,0.00029819,63602688,72626.76,0.7446,875.75
1942,1.447304,,,0.00029819,63635456,72626.44,0.7446,876.20
1943,1.381840,,,0.00029818,63668224,72626.19,0.7446,876.66
1944,1.462155,,,0.00029818,63700992,72625.99,0.7446,877.11
1945,1.515016,,,0.00029818,63733760,72626.10,0.7446,877.56
1946,1.480351,,,0.00029817,63766528,72625.94,0.7446,878.01
1947,1.546529,,,0.00029817,63799296,72625.64,0.7446,878.47
1948,1.503309,,,0.00029816,63832064,72625.14,0.7446,878.93
1949,1.460753,,,0.00029816,63864832,72624.76,0.7446,879.38
1950,1.436650,,,0.00029816,63897600,72624.47,0.7446,879.84
1951,1.479299,,,0.00029815,63930368,72624.37,0.7446,880.29
1952,1.445866,,,0.00029815,63963136,72624.34,0.7446,880.74
1953,1.450297,,,0.00029815,63995904,72624.36,0.7446,881.19
1954,1.516352,,,0.00029814,64028672,72624.12,0.7446,881.64
1955,1.529057,,,0.00029814,64061440,72623.65,0.7446,882.10
1956,1.491226,,,0.00029813,64094208,72623.58,0.7446,882.55
1957,1.466197,,,0.00029813,64126976,72623.28,0.7446,883.01
1958,1.379641,,,0.00029813,64159744,72623.19,0.7446,883.46
1959,1.422898,,,0.00029812,64192512,72623.14,0.7446,883.91
1960,1.433011,,,0.00029812,64225280,72622.56,0.7446,884.37
1961,1.491182,,,0.00029811,64258048,72622.60,0.7446,884.82
1962,1.469791,,,0.00029811,64290816,72622.48,0.7446,885.27
1963,1.550430,,,0.00029811,64323584,72622.62,0.7446,885.72
1964,1.527662,,,0.00029810,64356352,72622.51,0.7446,886.18
1965,1.510570,,,0.00029810,64389120,72622.38,0.7446,886.63
1966,1.399028,,,0.00029809,64421888,72622.47,0.7446,887.08
1967,1.562439,,,0.00029809,64454656,72622.40,0.7446,887.53
1968,1.467659,,,0.00029809,64487424,72622.42,0.7446,887.98
1969,1.501553,,,0.00029808,64520192,72622.13,0.7446,888.44
1970,1.506826,,,0.00029808,64552960,72622.22,0.7446,888.89
1971,1.492084,,,0.00029807,64585728,72622.04,0.7446,889.34
1972,1.390850,,,0.00029807,64618496,72622.19,0.7446,889.79
1973,1.486692,,,0.00029807,64651264,72622.16,0.7446,890.24
1974,1.498493,,,0.00029806,64684032,72622.22,0.7446,890.69
1975,1.436491,,,0.00029806,64716800,72622.27,0.7446,891.14
1976,1.492492,,,0.00029805,64749568,72622.25,0.7446,891.59
1977,1.545761,,,0.00029805,64782336,72622.28,0.7446,892.04
1978,1.454819,,,0.00029805,64815104,72622.12,0.7446,892.50
1979,1.372812,,,0.00029804,64847872,72621.99,0.7446,892.95
1980,1.501310,,,0.00029804,64880640,72621.85,0.7446,893.40
1981,1.443898,,,0.00029804,64913408,72621.67,0.7446,893.86
1982,1.468495,,,0.00029803,64946176,72621.47,0.7446,894.31
1983,1.477267,,,0.00029803,64978944,72621.42,0.7446,894.76
1984,1.513884,,,0.00029802,65011712,72621.26,0.7446,895.22
1985,1.546825,,,0.00029802,65044480,72621.21,0.7446,895.67
1986,1.428511,,,0.00029801,65077248,72620.98,0.7446,896.12
1987,1.494253,,,0.00029801,65110016,72620.73,0.7446,896.58
1988,1.440659,,,0.00029801,65142784,72620.17,0.7446,897.03
1989,1.516197,,,0.00029800,65175552,72619.80,0.7446,897.49
1990,1.457947,,,0.00029800,65208320,72618.60,0.7446,897.96
1991,1.521208,,,0.00029799,65241088,72618.21,0.7446,898.41
1992,1.488664,,,0.00029799,65273856,72617.86,0.7446,898.87
1993,1.494099,,,0.00029799,65306624,72615.16,0.7446,899.35
1994,1.570779,,,0.00029798,65339392,72613.96,0.7446,899.82
1995,1.495960,,,0.00029798,65372160,72613.73,0.7446,900.27
1996,1.520255,,,0.00029797,65404928,72613.25,0.7446,900.73
1997,1.521664,,,0.00029797,65437696,72613.11,0.7446,901.18
1998,1.526381,,,0.00029797,65470464,72612.90,0.7446,901.64
1999,1.500903,,,0.00029796,65503232,72612.04,0.7446,902.10
2000,1.475462,1.450321,2.526546,0.00029796,65536000,72417.60,0.7446,904.97
2001,1.501580,,,0.00029795,65568768,72418.52,0.7446,905.41
2002,1.473077,,,0.00029795,65601536,72417.80,0.7446,905.88
2003,1.593756,,,0.00029795,65634304,72416.79,0.7446,906.34
2004,1.472762,,,0.00029794,65667072,72416.99,0.7446,906.79
2005,1.309621,,,0.00029794,65699840,72415.62,0.7446,907.26
2006,1.559251,,,0.00029793,65732608,72414.15,0.7446,907.73
2007,1.364235,,,0.00029793,65765376,72412.71,0.7446,908.20
2008,1.476918,,,0.00029793,65798144,72412.76,0.7446,908.65
2009,1.502645,,,0.00029792,65830912,72412.76,0.7446,909.11
2010,1.528598,,,0.00029792,65863680,72412.74,0.7446,909.56
2011,1.473148,,,0.00029791,65896448,72411.54,0.7446,910.03
2012,1.477433,,,0.00029791,65929216,72410.12,0.7446,910.50
2013,1.520485,,,0.00029790,65961984,72408.58,0.7446,910.97
2014,1.488970,,,0.00029790,65994752,72407.16,0.7446,911.44
2015,1.478970,,,0.00029790,66027520,72405.70,0.7446,911.91
2016,1.449907,,,0.00029789,66060288,72405.12,0.7446,912.37
2017,1.497537,,,0.00029789,66093056,72405.07,0.7446,912.82
2018,1.488533,,,0.00029788,66125824,72404.85,0.7446,913.28
2019,1.492780,,,0.00029788,66158592,72404.01,0.7446,913.74
2020,1.386758,,,0.00029788,66191360,72404.08,0.7446,914.19
2021,1.449076,,,0.00029787,66224128,72402.48,0.7446,914.67
2022,1.528754,,,0.00029787,66256896,72401.23,0.7446,915.13
2023,1.500216,,,0.00029786,66289664,72401.21,0.7446,915.59
2024,1.400019,,,0.00029786,66322432,72401.19,0.7446,916.04
2025,1.525464,,,0.00029786,66355200,72400.08,0.7446,916.51
2026,1.551794,,,0.00029785,66387968,72398.57,0.7446,916.98
2027,1.551996,,,0.00029785,66420736,72398.40,0.7446,917.43
2028,1.412556,,,0.00029784,66453504,72398.30,0.7446,917.89
2029,1.477521,,,0.00029784,66486272,72397.09,0.7446,918.36
2030,1.519135,,,0.00029783,66519040,72397.12,0.7446,918.81
2031,1.422542,,,0.00029783,66551808,72397.19,0.7446,919.26
2032,1.443021,,,0.00029783,66584576,72397.20,0.7446,919.71
2033,1.567802,,,0.00029782,66617344,72397.19,0.7446,920.16
2034,1.515995,,,0.00029782,66650112,72397.15,0.7446,920.62
2035,1.547226,,,0.00029781,66682880,72397.22,0.7446,921.07
2036,1.524855,,,0.00029781,66715648,72397.11,0.7446,921.52
2037,1.435880,,,0.00029780,66748416,72397.23,0.7446,921.97
2038,1.548721,,,0.00029780,66781184,72397.17,0.7446,922.43
2039,1.401642,,,0.00029780,66813952,72397.24,0.7446,922.88
2040,1.470516,,,0.00029779,66846720,72397.22,0.7446,923.33
2041,1.460729,,,0.00029779,66879488,72397.26,0.7446,923.78
2042,1.451477,,,0.00029778,66912256,72397.26,0.7446,924.24
2043,1.492577,,,0.00029778,66945024,72397.27,0.7446,924.69
2044,1.504232,,,0.00029777,66977792,72397.30,0.7446,925.14
2045,1.447174,,,0.00029777,67010560,72397.40,0.7446,925.59
2046,1.448757,,,0.00029777,67043328,72397.48,0.7446,926.05
2047,1.551880,,,0.00029776,67076096,72397.60,0.7446,926.50
2048,1.499304,,,0.00029776,67108864,72397.75,0.7446,926.95
2049,1.445463,,,0.00029775,67141632,72397.82,0.7446,927.40
2050,1.523680,,,0.00029775,67174400,72397.84,0.7446,927.85
2051,1.522438,,,0.00029775,67207168,72397.68,0.7446,928.31
2052,1.505699,,,0.00029774,67239936,72397.52,0.7446,928.76
2053,1.463721,,,0.00029774,67272704,72397.45,0.7446,929.21
2054,1.432202,,,0.00029773,67305472,72397.47,0.7446,929.67
2055,1.362867,,,0.00029773,67338240,72397.36,0.7446,930.12
2056,1.486926,,,0.00029772,67371008,72397.49,0.7446,930.57
2057,1.552347,,,0.00029772,67403776,72397.49,0.7446,931.02
2058,1.487255,,,0.00029771,67436544,72397.42,0.7446,931.48
2059,1.527808,,,0.00029771,67469312,72397.59,0.7446,931.93
2060,1.450656,,,0.00029771,67502080,72397.78,0.7446,932.38
2061,1.370036,,,0.00029770,67534848,72397.83,0.7446,932.83
2062,1.534517,,,0.00029770,67567616,72397.83,0.7446,933.28
2063,1.503532,,,0.00029769,67600384,72397.86,0.7446,933.73
2064,1.462943,,,0.00029769,67633152,72398.02,0.7446,934.19
2065,1.497887,,,0.00029768,67665920,72398.14,0.7446,934.64
2066,1.480980,,,0.00029768,67698688,72398.15,0.7446,935.09
2067,1.487142,,,0.00029768,67731456,72398.28,0.7446,935.54
2068,1.482986,,,0.00029767,67764224,72398.21,0.7446,935.99
2069,1.487446,,,0.00029767,67796992,72398.47,0.7446,936.44
2070,1.501952,,,0.00029766,67829760,72398.63,0.7446,936.89
2071,1.532224,,,0.00029766,67862528,72398.87,0.7446,937.34
2072,1.447298,,,0.00029765,67895296,72399.00,0.7446,937.79
2073,1.442412,,,0.00029765,67928064,72399.17,0.7446,938.24
2074,1.484293,,,0.00029765,67960832,72399.30,0.7446,938.69
2075,1.518731,,,0.00029764,67993600,72399.51,0.7446,939.14
2076,1.494291,,,0.00029764,68026368,72399.66,0.7446,939.60
2077,1.453264,,,0.00029763,68059136,72399.73,0.7446,940.05
2078,1.397036,,,0.00029763,68091904,72399.90,0.7446,940.50
2079,1.462891,,,0.00029762,68124672,72399.94,0.7446,940.95
2080,1.406328,,,0.00029762,68157440,72400.06,0.7446,941.40
2081,1.480656,,,0.00029761,68190208,72400.21,0.7446,941.85
2082,1.511675,,,0.00029761,68222976,72400.35,0.7446,942.30
2083,1.496514,,,0.00029761,68255744,72400.32,0.7446,942.75
2084,1.379947,,,0.00029760,68288512,72400.35,0.7446,943.21
2085,1.518205,,,0.00029760,68321280,72400.48,0.7446,943.66
2086,1.488581,,,0.00029759,68354048,72400.58,0.7446,944.11
2087,1.561465,,,0.00029759,68386816,72400.61,0.7446,944.56
2088,1.518322,,,0.00029758,68419584,72400.62,0.7446,945.01
2089,1.452549,,,0.00029758,68452352,72400.59,0.7446,945.47
2090,1.553147,,,0.00029757,68485120,72400.58,0.7446,945.92
2091,1.572419,,,0.00029757,68517888,72400.61,0.7446,946.37
2092,1.412997,,,0.00029757,68550656,72400.59,0.7446,946.82
2093,1.459579,,,0.00029756,68583424,72400.68,0.7446,947.28
2094,1.439465,,,0.00029756,68616192,72400.78,0.7446,947.73
2095,1.447664,,,0.00029755,68648960,72401.03,0.7446,948.18
2096,1.537781,,,0.00029755,68681728,72401.06,0.7446,948.63
2097,1.425407,,,0.00029754,68714496,72401.27,0.7446,949.08
2098,1.491046,,,0.00029754,68747264,72401.41,0.7446,949.53
2099,1.483752,,,0.00029753,68780032,72401.57,0.7446,949.98
2100,1.563968,,,0.00029753,68812800,72401.77,0.7446,950.43
2101,1.419065,,,0.00029753,68845568,72401.85,0.7446,950.88
2102,1.449283,,,0.00029752,68878336,72402.00,0.7446,951.33
2103,1.449031,,,0.00029752,68911104,72402.01,0.7446,951.78
2104,1.480168,,,0.00029751,68943872,72402.17,0.7446,952.23
2105,1.428726,,,0.00029751,68976640,72402.23,0.7446,952.69
2106,1.454010,,,0.00029750,69009408,72402.19,0.7446,953.14
2107,1.456399,,,0.00029750,69042176,72402.24,0.7446,953.59
2108,1.543050,,,0.00029749,69074944,72402.27,0.7446,954.04
2109,1.422630,,,0.00029749,69107712,72402.35,0.7446,954.50
2110,1.452979,,,0.00029749,69140480,72402.52,0.7446,954.95
2111,1.348319,,,0.00029748,69173248,72402.51,0.7446,955.40
2112,1.509323,,,0.00029748,69206016,72402.52,0.7446,955.85
2113,1.494954,,,0.00029747,69238784,72402.54,0.7446,956.30
2114,1.551259,,,0.00029747,69271552,72402.68,0.7446,956.75
2115,1.456050,,,0.00029746,69304320,72402.78,0.7446,957.21
2116,1.455086,,,0.00029746,69337088,72402.94,0.7446,957.66
2117,1.504614,,,0.00029745,69369856,72403.06,0.7446,958.11
2118,1.500236,,,0.00029745,69402624,72403.18,0.7446,958.56
2119,1.440132,,,0.00029744,69435392,72403.34,0.7446,959.01
2120,1.444677,,,0.00029744,69468160,72403.42,0.7446,959.46
2121,1.432420,,,0.00029744,69500928,72403.55,0.7446,959.91
2122,1.435368,,,0.00029743,69533696,72403.75,0.7446,960.36
2123,1.429853,,,0.00029743,69566464,72403.78,0.7446,960.81
2124,1.430503,,,0.00029742,69599232,72403.89,0.7446,961.26
2125,1.522127,,,0.00029742,69632000,72403.83,0.7446,961.72
2126,1.483239,,,0.00029741,69664768,72403.94,0.7446,962.17
2127,1.443694,,,0.00029741,69697536,72404.03,0.7446,962.62
2128,1.550477,,,0.00029740,69730304,72404.11,0.7446,963.07
2129,1.484651,,,0.00029740,69763072,72404.16,0.7446,963.52
2130,1.564532,,,0.00029739,69795840,72404.35,0.7446,963.97
2131,1.443016,,,0.00029739,69828608,72404.40,0.7446,964.42
2132,1.520922,,,0.00029738,69861376,72404.55,0.7446,964.88
2133,1.530330,,,0.00029738,69894144,72404.69,0.7446,965.33
2134,1.488273,,,0.00029738,69926912,72404.83,0.7446,965.78
2135,1.531804,,,0.00029737,69959680,72404.95,0.7446,966.23
2136,1.447035,,,0.00029737,69992448,72405.03,0.7446,966.68
2137,1.534897,,,0.00029736,70025216,72405.21,0.7446,967.13
2138,1.442344,,,0.00029736,70057984,72405.26,0.7446,967.58
2139,1.484002,,,0.00029735,70090752,72405.40,0.7446,968.03
2140,1.447391,,,0.00029735,70123520,72405.49,0.7446,968.48
2141,1.439740,,,0.00029734,70156288,72405.57,0.7446,968.93
2142,1.357140,,,0.00029734,70189056,72405.82,0.7446,969.38
2143,1.441355,,,0.00029733,70221824,72405.87,0.7446,969.84
2144,1.492772,,,0.00029733,70254592,72405.78,0.7446,970.29
2145,1.473608,,,0.00029732,70287360,72405.79,0.7446,970.74
2146,1.481518,,,0.00029732,70320128,72405.96,0.7446,971.19
2147,1.504897,,,0.00029732,70352896,72405.99,0.7446,971.64
2148,1.450285,,,0.00029731,70385664,72406.03,0.7446,972.10
2149,1.359692,,,0.00029731,70418432,72405.96,0.7446,972.55
2150,1.473681,,,0.00029730,70451200,72405.97,0.7446,973.00
2151,1.425293,,,0.00029730,70483968,72406.08,0.7446,973.45
2152,1.469449,,,0.00029729,70516736,72406.07,0.7446,973.91
2153,1.470052,,,0.00029729,70549504,72406.14,0.7446,974.36
2154,1.361862,,,0.00029728,70582272,72406.21,0.7446,974.81
2155,1.439535,,,0.00029728,70615040,72406.27,0.7446,975.26
2156,1.470703,,,0.00029727,70647808,72406.28,0.7446,975.71
2157,1.462130,,,0.00029727,70680576,72406.39,0.7446,976.16
2158,1.453425,,,0.00029726,70713344,72406.51,0.7446,976.62
2159,1.430926,,,0.00029726,70746112,72406.55,0.7446,977.07
2160,1.405612,,,0.00029725,70778880,72406.67,0.7446,977.52
2161,1.396885,,,0.00029725,70811648,72406.78,0.7446,977.97
2162,1.470653,,,0.00029724,70844416,72406.84,0.7446,978.42
2163,1.424719,,,0.00029724,70877184,72406.95,0.7446,978.87
2164,1.449759,,,0.00029724,70909952,72406.35,0.7446,979.33
2165,1.475692,,,0.00029723,70942720,72405.39,0.7446,979.80
2166,1.353229,,,0.00029723,70975488,72405.68,0.7446,980.25
2167,1.411957,,,0.00029722,71008256,72405.38,0.7446,980.70
2168,1.521399,,,0.00029722,71041024,72405.72,0.7446,981.15
2169,1.551371,,,0.00029721,71073792,72404.61,0.7446,981.62
2170,1.414330,,,0.00029721,71106560,72403.63,0.7446,982.09
2171,1.424153,,,0.00029720,71139328,72403.02,0.7446,982.55
2172,1.483588,,,0.00029720,71172096,72402.71,0.7446,983.00
2173,1.468533,,,0.00029719,71204864,72401.79,0.7446,983.47
2174,1.491010,,,0.00029719,71237632,72400.89,0.7446,983.93
2175,1.574643,,,0.00029718,71270400,72399.98,0.7446,984.40
2176,1.472439,,,0.00029718,71303168,72399.03,0.7446,984.86
2177,1.455784,,,0.00029717,71335936,72398.12,0.7446,985.33
